group,tsne_x,tsne_y
Experiments,49.2563,-35.1499
Experiments,40.2216,46.1839
Experiments,24.0603,-17.5613
Experiments,58.9282,-69.7479
Experiments,53.0536,-57.6155
Experiments,59.3074,52.1168
Experiments,34.7975,-38.2737
Experiments,32.3995,-35.0329
Experiments,72.4305,67.2477
Experiments,57.9934,69.9792
Experiments,47.8622,-9.1831
Experiments,88.5702,0.6055
Experiments,51.8335,9.01
Experiments,52.2534,44.0501
Experiments,31.8169,11.9366
Experiments,89.0171,24.3737
Experiments,46.692,-4.0665
Experiments,70.5931,-61.5322
Experiments,-21.906,24.0952
Experiments,101.7475,12.0291
Experiments,99.0821,8.4876
Experiments,67.8265,43.988
Experiments,33.1641,-20.3796
Experiments,70.7561,2.1991
Experiments,34.8566,-7.0978
Experiments,74.9548,-61.7677
Experiments,61.0964,-2.8272
Experiments,80.3669,-22.3235
Experiments,58.3059,-45.3638
Experiments,49.6852,-18.7132
Experiments,75.2651,-42.5406
Experiments,34.624,36.0682
Experiments,94.1245,-7.37
Experiments,30.1719,62.1619
Experiments,38.0455,3.0381
Experiments,53.4015,-75.3636
Experiments,101.8349,20.6004
Experiments,38.0134,-41.2918
Experiments,55.4275,67.3081
Experiments,47.5522,12.3864
Experiments,95.7301,-4.8604
Experiments,31.7211,-62.9437
Experiments,51.1975,34.5744
Experiments,23.2394,-51.6362
Experiments,96.0894,-26.2137
Experiments,56.7664,-30.2483
Experiments,26.8954,-48.684
Experiments,32.3287,-52.0162
Experiments,68.872,-67.8982
Experiments,73.5136,1.4665
Experiments,43.569,-18.0712
Experiments,82.1547,-19.1375
Experiments,93.7832,-34.8592
Experiments,96.6877,34.1135
Experiments,52.4071,-55.9648
Experiments,32.9143,7.2675
Experiments,100.4198,-31.1892
Experiments,84.5923,-19.4825
Experiments,61.9658,53.3215
Experiments,78.5522,-16.1333
Experiments,104.1753,-18.5606
Experiments,31.3538,65.0975
Experiments,42.124,0.1319
Experiments,83.5182,-7.509
Experiments,28.6481,76.4321
Experiments,18.8927,-47.2735
Experiments,37.6648,-49.9173
Experiments,93.2602,1.4346
Experiments,86.2434,-32.3932
Experiments,52.5312,41.3183
Experiments,93.7003,-24.6541
Experiments,33.7664,39.6583
Experiments,51.7634,1.6067
Experiments,31.9016,70.786
Experiments,38.5475,-35.317
Experiments,54.3462,8.3886
Experiments,38.5124,2.641
Experiments,74.056,-60.5268
Experiments,67.2721,-65.6745
Experiments,76.3569,-14.0712
Experiments,55.4635,6.3265
Experiments,49.4869,22.1438
Experiments,73.8961,1.1394
Experiments,37.1707,0.1697
Experiments,37.5661,10.405
Experiments,66.302,-28.0667
Experiments,63.1773,-65.9583
Experiments,76.2646,30.0925
Experiments,39.1297,69.8704
Experiments,58.3995,-45.2737
Experiments,67.6728,40.693
Experiments,52.0214,-1.366
Experiments,31.2385,-62.7896
Experiments,18.3997,-45.1506
Experiments,-47.5203,52.5142
Experiments,101.5623,33.4111
Experiments,-19.6139,-80.476
Experiments,33.1914,21.9459
Experiments,37.3801,-61.3346
Experiments,73.3461,-32.8884
Experiments,96.309,0.0975
Experiments,82.5546,-32.6226
Experiments,-8.2333,27.4331
Experiments,99.8848,-27.5958
Experiments,97.3179,39.1344
Experiments,28.3921,62.0004
Experiments,34.2033,0.2098
Experiments,22.7107,-47.9111
Experiments,46.5669,-62.238
Experiments,27.4796,-60.9279
Experiments,38.0667,-64.4685
Experiments,51.5986,24.3299
Experiments,96.0853,0.8703
Experiments,47.257,-43.358
Experiments,15.4837,-45.2835
Experiments,32.0104,-38.1333
Experiments,34.2384,39.2116
Experiments,56.1535,46.169
Experiments,22.0682,-70.0235
Experiments,35.3145,18.1811
Experiments,52.385,72.8991
Experiments,11.7935,89.8016
Experiments,81.0099,-6.1937
Experiments,33.3147,-66.458
Experiments,-66.5542,57.0185
Experiments,32.7999,56.4404
Experiments,29.696,-62.1722
Experiments,59.8648,58.926
Experiments,60.2547,-17.7017
Experiments,66.7365,64.9401
Experiments,43.2141,46.6999
Experiments,-19.0209,54.7277
Experiments,28.5073,-66.1805
Experiments,38.3074,-37.2783
Experiments,50.1658,2.9152
Experiments,62.3563,41.8793
Experiments,92.8623,-37.7407
Experiments,59.1929,-41.0698
Experiments,62.4102,-68.4355
Experiments,90.9912,46.7531
Experiments,59.6216,-14.4572
Experiments,61.7274,-7.0446
Experiments,33.4311,-7.9337
Experiments,31.0581,-18.5465
Experiments,75.7858,-70.0403
Experiments,76.1091,46.3969
Experiments,47.1667,-43.0736
Experiments,65.674,67.6403
Experiments,26.9744,-49.0944
Experiments,46.6962,55.4661
Experiments,31.2713,-13.2349
Experiments,22.4293,-19.6556
Experiments,48.773,52.1735
Experiments,-56.7246,-28.7363
Experiments,23.8445,-52.3042
Experiments,68.9901,49.0425
Experiments,47.2845,-68.1917
Experiments,32.0178,-35.4586
Experiments,25.7526,-25.4661
Experiments,33.0013,-15.9586
Experiments,42.1136,-34.2194
Experiments,49.8457,-41.8197
Experiments,38.5158,-53.2609
Experiments,39.2625,-10.0918
Experiments,92.4756,-38.3799
Experiments,36.3665,-23.3738
Experiments,27.3537,-30.2039
Experiments,48.765,-46.5155
Experiments,58.5834,-40.5906
Experiments,14.7655,-46.425
Experiments,34.9465,-17.6163
Experiments,61.373,8.0163
Experiments,48.7138,-58.5995
Experiments,49.7549,55.6167
Experiments,58.0357,46.1476
Experiments,71.4267,-35.2113
Experiments,36.8352,-35.3176
Experiments,38.2785,-29.3339
Experiments,74.3788,-28.4312
Experiments,62.0145,59.4401
Experiments,27.9863,-45.5347
Experiments,66.5716,-63.091
Experiments,54.176,-80.2398
Experiments,78.8597,31.1719
Experiments,33.0483,-57.0111
Experiments,88.167,-26.4929
Experiments,34.8891,35.9668
Experiments,99.1382,-27.6929
Experiments,65.9575,-74.0474
Experiments,83.0079,45.3908
Experiments,108.1992,-10.8361
Experiments,51.3492,-72.4372
Experiments,58.356,66.0733
Experiments,61.8135,59.8555
Experiments,47.3796,-66.2539
Experiments,53.5835,23.716
Experiments,46.7975,-45.7256
Experiments,48.2623,-34.2581
Experiments,70.5874,-29.7783
Experiments,33.9132,38.5743
Experiments,-58.6789,-36.3624
Experiments,74.0772,3.9682
Experiments,27.8839,25.518
Experiments,35.7198,-2.7429
Experiments,87.5242,-6.5808
Experiments,90.6198,-13.8919
Experiments,101.885,24.2131
Experiments,86.1439,-23.6164
Experiments,59.1039,-77.165
Experiments,69.3721,-5.964
Experiments,42.1719,-58.7457
Experiments,99.1115,-29.5395
Experiments,100.4539,13.5262
Experiments,42.1033,-36.4493
Experiments,59.1614,-69.5509
Experiments,70.8101,38.0431
Experiments,92.2013,39.0268
Experiments,103.4158,-16.2473
Experiments,51.0174,71.5558
Experiments,75.167,-28.2405
Experiments,22.2931,-50.0539
Experiments,102.9049,-24.0255
Experiments,77.8323,-2.9235
Experiments,29.8254,-53.1246
Experiments,59.0256,-5.4265
Experiments,63.2381,-38.9709
Experiments,43.486,7.5844
Experiments,44.7535,-9.1627
Experiments,34.1509,-15.7876
Experiments,46.1537,3.6898
Experiments,31.8728,-1.1171
Experiments,42.9791,-40.5276
Experiments,90.3863,32.6893
Experiments,30.6291,-29.231
Experiments,102.7037,-26.9602
Experiments,101.6017,33.3997
Experiments,67.9711,37.121
Experiments,41.2249,-25.8794
Experiments,107.8274,-11.2705
Experiments,63.9314,-54.6626
Experiments,48.9634,69.1481
Experiments,64.5623,48.5839
Experiments,73.2194,-64.668
Experiments,21.7096,-11.5886
Experiments,101.6771,10.1589
Experiments,87.0348,-0.2738
Experiments,42.6895,32.8058
Experiments,80.5927,9.4251
Experiments,98.9067,39.489
Experiments,57.803,59.6982
Experiments,53.6295,68.5765
Experiments,34.7912,1.0107
Experiments,87.9296,16.9787
Experiments,33.1775,67.9572
Experiments,77.4915,-1.5949
Experiments,34.2121,-68.474
Experiments,86.4746,18.891
Experiments,12.5493,-77.0217
Experiments,78.6823,-16.3484
Experiments,81.7965,24.7761
Experiments,62.3886,-72.0852
Experiments,26.75,-55.6753
Experiments,38.4104,71.8311
Experiments,35.3949,-22.8828
Experiments,59.9346,-75.3856
Experiments,59.0924,-69.7459
Experiments,35.3094,-64.9314
Experiments,79.1904,-32.1921
Experiments,75.7253,-22.3112
Experiments,37.2263,-7.8741
Experiments,59.6854,79.0637
Experiments,27.3726,11.6521
Experiments,79.5452,-18.176
Experiments,63.4164,-55.3424
Experiments,46.2809,69.5305
Experiments,19.0281,-54.2019
Experiments,97.5289,-30.2171
Experiments,85.6413,-11.217
Experiments,57.5208,-76.2632
Experiments,53.2942,-75.514
Experiments,78.833,-29.8799
Experiments,43.4383,49.8348
Experiments,71.9465,44.6636
Experiments,33.3695,-66.8193
Experiments,47.4877,73.5675
Experiments,62.1332,53.3658
Experiments,56.3102,21.4285
Experiments,53.5777,78.6572
Experiments,37.7307,-61.7509
Experiments,48.0225,78.4463
Experiments,32.555,-35.3221
Experiments,95.6212,37.9429
Experiments,39.3453,46.5739
Experiments,102.2017,-13.5622
Experiments,32.8804,0.5454
Experiments,84.3264,-19.9467
Experiments,101.2697,25.0531
Experiments,75.8936,-68.1285
Experiments,65.3289,-68.7613
Experiments,54.3899,-16.7308
Experiments,16.9905,26.612
Experiments,35.5043,-8.3879
Experiments,39.9778,-39.0593
Experiments,20.8669,1.1208
Experiments,22.0563,-68.9064
Experiments,48.4502,6.3576
Experiments,37.1553,-77.7512
Experiments,48.2707,-71.1413
Experiments,57.2183,21.8745
Experiments,71.4336,2.0004
Experiments,36.6609,-56.0166
Experiments,39.0798,-38.9772
Experiments,79.3734,-2.2817
Experiments,26.8565,-5.4614
Experiments,53.069,-20.1447
Experiments,64.3674,39.6348
Experiments,38.8722,-39.3119
Experiments,59.7242,65.235
Experiments,35.2334,-64.9982
Experiments,38.7869,-76.8714
Experiments,72.3397,-39.0473
Experiments,18.8384,-47.1313
Experiments,-43.4634,77.8692
Experiments,40.8688,43.8364
Experiments,25.2925,-43.1202
Experiments,43.7921,18.3601
Experiments,34.9111,17.4862
Experiments,56.514,-30.6023
Experiments,94.6329,-24.8903
Experiments,33.9843,19.0277
Experiments,33.4836,-14.0511
Experiments,66.4599,-62.517
Experiments,31.5621,37.5963
Experiments,70.6293,-72.9825
Experiments,61.415,45.4251
Experiments,29.6166,-70.2861
Experiments,55.5665,2.2888
Experiments,55.0138,68.3582
Experiments,53.497,-0.4538
Experiments,75.3212,-29.0959
Experiments,64.0874,0.3357
Experiments,49.7775,35.6307
Experiments,92.697,17.9128
Experiments,43.5615,-6.0631
Experiments,45.1395,4.9103
Experiments,33.8865,-73.5501
Experiments,60.2093,-17.5406
Experiments,56.8874,43.4427
Experiments,59.4739,79.1754
Experiments,56.1128,24.5302
Experiments,70.8858,-12.0248
Experiments,32.1198,-35.4157
Experiments,50.8632,-77.1492
Experiments,97.6881,-29.7652
Experiments,78.8131,-30.0881
Experiments,27.7341,-53.2037
Experiments,105.42,-2.2988
Experiments,62.5627,-71.5553
Experiments,102.1823,23.0498
Experiments,49.9796,49.7322
Experiments,31.7975,9.735
Experiments,59.842,-42.7505
Experiments,40.558,-8.4017
Experiments,99.7648,6.6151
Experiments,42.7786,-39.2638
Experiments,74.1339,3.8164
Experiments,44.6185,8.572
Experiments,52.6419,41.257
Experiments,50.2888,-44.2933
Experiments,58.309,77.6726
Experiments,67.8102,43.9971
Experiments,47.4281,1.3986
Experiments,36.5423,35.1991
Experiments,37.703,7.4875
Experiments,26.4832,-66.9349
Experiments,43.8342,56.7567
Experiments,37.7035,-18.8626
Experiments,71.5021,32.6933
Experiments,92.1909,-32.2533
Experiments,43.5579,64.4026
Experiments,32.3591,-80.3938
Experiments,19.933,-46.3824
Experiments,76.0707,-33.1207
Experiments,17.3396,-41.6379
Experiments,64.9521,53.2164
Experiments,87.3089,-32.0287
Experiments,50.6337,-68.8851
Experiments,41.9178,-36.9718
Experiments,28.9012,63.9854
Experiments,28.8844,-69.5102
Experiments,81.2445,-21.6002
Experiments,32.0568,-22.6263
Experiments,24.1893,-49.2882
Experiments,42.1381,-59.7486
Experiments,86.7864,-25.6537
Experiments,45.222,-6.3861
Experiments,48.6952,-58.7772
Experiments,-51.0988,-72.9063
Experiments,83.6611,-29.8756
Experiments,42.2733,13.2393
Experiments,17.9026,-49.6619
Experiments,88.7385,26.6317
Experiments,75.6902,-68.8389
Experiments,35.6501,-71.2009
Experiments,65.5245,67.6415
Experiments,52.6258,-6.5458
Experiments,68.3879,40.96
Experiments,88.3105,-29.9185
Experiments,72.1114,-31.2113
Experiments,92.0294,-28.173
Experiments,51.404,53.654
Experiments,29.7789,-53.2559
Experiments,31.531,-59.2305
Experiments,50.2232,-73.7666
Experiments,65.565,-65.8655
Experiments,36.3946,-38.7686
Experiments,35.1774,-67.8455
Experiments,21.2633,-27.6778
Experiments,58.7467,-37.4699
Experiments,87.1995,11.729
Experiments,67.584,40.562
Experiments,91.2529,40.9283
Experiments,53.0841,40.9539
Experiments,88.6835,13.7287
Experiments,33.9599,-39.7104
Experiments,74.0299,3.9164
Experiments,49.3916,-42.2656
Experiments,61.6935,62.2937
Experiments,77.6738,-42.3247
Experiments,62.1916,-71.5635
Experiments,90.7393,45.9735
Experiments,51.2511,-70.1081
Experiments,40.5036,7.8187
Experiments,62.8557,19.2353
Experiments,33.7705,45.1639
Experiments,34.6084,45.6529
Experiments,33.1405,-49.1704
Experiments,50.354,-56.494
Experiments,51.3235,42.5911
Experiments,66.1793,38.1733
Experiments,31.7251,-14.7269
Experiments,59.1133,-41.1122
Experiments,71.2471,32.69
Experiments,57.3315,-40.4042
Experiments,68.0076,41.5314
Experiments,75.3912,-25.5172
Experiments,19.5801,-45.3397
Experiments,34.0468,64.3817
Experiments,32.3875,-64.6188
Experiments,58.5337,-40.0107
Experiments,58.7561,-77.0014
Experiments,37.0866,72.2338
Experiments,55.0053,66.4442
Experiments,44.6394,39.9057
Experiments,41.0938,51.5667
Experiments,59.3601,-19.1818
Experiments,95.7748,40.3399
Experiments,47.5598,-10.8143
Experiments,56.1944,24.8235
Experiments,19.8502,-44.2959
Experiments,32.6508,-60.0462
Experiments,75.4447,-16.4435
Experiments,47.3689,-39.9266
Experiments,42.0303,-58.4866
Experiments,49.0791,-58.6469
Experiments,72.979,-27.6776
Experiments,72.4218,18.5686
Experiments,21.4453,-44.7072
Experiments,42.055,-14.4684
Experiments,103.409,-16.1685
Experiments,37.605,-17.5897
Experiments,66.3815,40.2496
Experiments,71.3971,-71.1566
Experiments,66.295,-75.6333
Experiments,-22.3596,43.6067
Experiments,78.1195,-25.3372
Experiments,75.481,-20.7339
Experiments,14.4187,-21.9863
Experiments,52.3601,72.8864
Experiments,49.7485,58.7281
Experiments,73.7333,13.4452
Experiments,60.3922,-19.2995
Experiments,52.9312,43.1765
Experiments,36.9336,-7.9401
Experiments,35.369,-37.8093
Experiments,47.0133,-27.5494
Experiments,65.6371,-66.1262
Experiments,-59.7857,-28.5344
Experiments,58.4435,59.9054
Experiments,46.8021,-71.74
Experiments,48.5319,28.3359
Experiments,74.1483,-24.9505
Experiments,33.933,38.7873
Experiments,58.5486,69.8521
Experiments,90.632,17.2765
Experiments,61.0867,17.4763
Experiments,35.7401,-4.3234
Experiments,49.2785,-65.7714
Experiments,97.9892,16.4816
Experiments,55.6803,-11.3691
Experiments,43.2756,-7.6528
Experiments,43.8575,-7.1572
Experiments,88.7118,13.843
Experiments,52.0596,-58.0793
Experiments,72.9621,-26.837
Experiments,38.2301,43.831
Experiments,28.0406,26.5399
Experiments,39.2109,-36.1329
Experiments,95.7391,-34.366
Experiments,33.8009,39.3095
Experiments,70.5029,-9.7998
Experiments,37.3763,-9.0701
Experiments,78.0371,-2.1964
Experiments,74.7238,49.808
Experiments,71.8765,54.943
Experiments,96.1897,0.8469
Experiments,-60.0426,60.0326
Experiments,27.7599,12.6422
Experiments,62.8767,19.1655
Experiments,59.1416,16.384
Experiments,75.2988,8.6174
Experiments,51.7398,-56.7107
Experiments,52.6064,-46.4022
Experiments,57.0582,1.261
Experiments,28.5779,-64.0265
Experiments,65.5923,-66.7653
Experiments,74.4255,3.4957
Experiments,62.888,22.173
Experiments,102.563,1.3028
Experiments,74.7404,49.793
Experiments,80.15,-21.2675
Experiments,56.5434,-39.9631
Experiments,93.9342,38.3311
Experiments,50.4783,-46.2562
Experiments,37.4528,-70.3456
Experiments,68.5,-60.0244
Experiments,41.1486,35.6623
Experiments,49.8943,24.4404
Experiments,76.53,-25.0257
Experiments,34.152,-18.3461
Experiments,28.8186,-70.0835
Experiments,40.3039,46.1764
Experiments,40.0023,-2.4225
Experiments,26.0634,-43.1826
Experiments,46.3844,-69.4173
Experiments,42.7192,-39.4951
Experiments,51.5606,39.3946
Experiments,51.7198,59.5914
Experiments,103.8696,38.9745
Experiments,39.7973,-57.4556
Experiments,103.5559,-10.4092
Experiments,62.6931,24.3789
Experiments,47.8005,-70.1782
Experiments,28.5591,14.8466
Experiments,37.5472,-16.2041
Experiments,98.8815,39.4704
Experiments,25.0074,-24.4343
Experiments,64.5531,-66.4681
Experiments,96.7598,-11.4783
Experiments,36.5375,15.0659
Experiments,49.3815,-35.2952
Experiments,103.3137,16.4806
Experiments,0.0697,-68.7405
Experiments,35.7297,-4.3279
Experiments,40.4225,72.5998
Experiments,95.7744,40.4543
Experiments,31.2939,-51.2261
Experiments,69.6421,-0.7566
Experiments,38.7727,71.7395
Experiments,89.7825,-2.3924
Experiments,73.8929,-33.4828
Experiments,82.3685,-22.4504
Experiments,76.8315,-63.6183
Experiments,54.5852,-16.3882
Experiments,53.2169,70.7027
Experiments,64.4614,16.523
Experiments,79.8815,-5.3993
Experiments,67.5101,19.8523
Experiments,42.6749,63.5748
Experiments,99.6758,-3.6577
Experiments,31.4129,-35.4325
Experiments,52.4875,71.3128
Experiments,47.8723,-66.2771
Experiments,99.5324,15.382
Experiments,78.705,-39.7035
Experiments,53.2183,5.8321
Experiments,33.8749,54.7851
Experiments,89.9037,31.2315
Experiments,64.5072,-45.4211
Experiments,60.4377,-38.622
Experiments,68.1362,33.7115
Experiments,55.4791,5.6231
Experiments,38.8832,-38.9399
Experiments,52.5242,-20.1626
Experiments,60.3802,43.5207
Experiments,44.7995,-1.5744
Experiments,54.8302,-32.8433
Experiments,75.5992,-38.5753
Experiments,67.5101,-71.4129
Experiments,31.1787,-38.6005
Experiments,49.5621,-65.4248
Experiments,84.4986,2.5605
Experiments,71.9729,-71.1221
Experiments,52.993,33.8132
Experiments,72.7202,-29.968
Experiments,51.9269,-35.778
Experiments,26.85,-55.3751
Experiments,39.5598,35.7538
Experiments,55.9156,-53.635
Experiments,43.8504,13.7897
Experiments,84.898,25.4245
Experiments,24.8064,-54.7517
Experiments,90.6185,-13.9624
Experiments,25.6008,-46.7106
Experiments,71.8762,-27.9815
Experiments,6.7352,-36.5883
Experiments,45.1766,-15.4253
Experiments,47.6656,37.6817
Experiments,101.3612,-27.1153
Experiments,26.2636,-49.2683
Experiments,85.6407,23.4669
Experiments,77.4916,-0.9008
Experiments,76.7794,-33.7657
Experiments,63.1342,24.26
Experiments,44.3949,46.5259
Experiments,63.1845,7.616
Experiments,37.6611,69.0989
Experiments,79.97,-39.7485
Experiments,87.8943,16.9689
Experiments,46.6426,11.7176
Experiments,105.7959,38.6295
Experiments,70.056,42.256
