mof_id,formula,formation_energy_eV_per_atom,energy_eV,method,space_group
C56H24N16O13S8Zn4-3_5-r2SCAN-D4,Zn4H24C56S8N16O13,0.0134039,-965.499,r2SCAN-D4,P1
C48H28N12O17Zn4-2_15-r2SCAN-D4,Zn4H28C48N12O17,-0.224444,-846.909,r2SCAN-D4,P1
C48H28N12O17Zn4-1_11-r2SCAN-D4,Zn4H28C48N12O17,-0.139876,-837.691,r2SCAN-D4,P1
C48H28N12O21Zn4-0_16-r2SCAN-D4,Zn4H28C48(N4O7)3,-0.296807,-879.268,r2SCAN-D4,P1
C48H24N12O21Zn4-0_11-r2SCAN-D4,Zn4H24C48(N4O7)3,-0.174572,-850.93,r2SCAN-D4,P1
C44H32N8O13Zn4-3-r2SCAN-D4,Zn4H32C44N8O13,-0.21416,-757.946,r2SCAN-D4,P1
C48H27N9O13Zn4-1_14-r2SCAN-D4,Zn4H27C48N9O13,-0.13515,-781.901,r2SCAN-D4,P1
C78H24N6O13Zn4-0_5-r2SCAN-D4,Zn4H24C78N6O13,0.137868,-1013.7,r2SCAN-D4,P1
C60H30N12O13Zn4-3_5-r2SCAN-D4,Zn4H30C60N12O13,-0.0906102,-937.062,r2SCAN-D4,P1
C60H30N12O13Zn4-3_5-MACE-OMat-D3,C60H30N12O13Zn4-3_5-MACE-OMat-D3,-0.141396,-834.64,MACE-OMat-D3,P1
C60H28N4O13Zn4-3_15-MACE-OMat-D3,C60H28N4O13Zn4-3_15-MACE-OMat-D3,-0.192133,-765.512,MACE-OMat-D3,P1
C60H24N12O17Zn4-1_2-MACE-OMat-D3,C60H24N12O17Zn4-1_2-MACE-OMat-D3,-0.147809,-835.438,MACE-OMat-D3,P1
C60H16N16O13Zn4-0-MACE-OMat-D3,C60H16N16O13Zn4-0-MACE-OMat-D3,-0.031123,-809.173,MACE-OMat-D3,P1
C56H40N4O13Zn4-3_13-MACE-OMat-D3,C56H40N4O13Zn4-3_13-MACE-OMat-D3,-0.236472,-774.383,MACE-OMat-D3,P1
C56H32N8O21Zn4-3_3-MACE-OMat-D3,C56H32N8O21Zn4-3_3-MACE-OMat-D3,-0.3192,-832.353,MACE-OMat-D3,P1
C54H39N9O16Zn4-3_3-MACE-OMat-D3,C54H39N9O16Zn4-3_3-MACE-OMat-D3,-0.266245,-814.132,MACE-OMat-D3,P1
C54H24N12O19Zn4-2_4-MACE-OMat-D3,C54H24N12O19Zn4-2_4-MACE-OMat-D3,-0.194026,-794.798,MACE-OMat-D3,P1
C54H24N12O19Zn4-0_18-MACE-OMat-D3,C54H24N12O19Zn4-0_18-MACE-OMat-D3,-0.139142,-788.596,MACE-OMat-D3,P1
C54H18N12O19Zn4-2_8-MACE-OMat-D3,C54H18N12O19Zn4-2_8-MACE-OMat-D3,-0.184999,-773.205,MACE-OMat-D3,P1
C54H18N12O19Zn4-3_1-MACE-OMat-D3,C54H18N12O19Zn4-3_1-MACE-OMat-D3,-0.183701,-773.066,MACE-OMat-D3,P1
C54H18N12O19Zn4-1_10-MACE-OMat-D3,C54H18N12O19Zn4-1_10-MACE-OMat-D3,-0.244059,-779.524,MACE-OMat-D3,P1
C54H18N12O19Zn4-0_9-MACE-OMat-D3,C54H18N12O19Zn4-0_9-MACE-OMat-D3,-0.226375,-777.632,MACE-OMat-D3,P1
C52H36N12O13Zn4-2_4-MACE-OMat-D3,C52H36N12O13Zn4-2_4-MACE-OMat-D3,-0.193595,-786.37,MACE-OMat-D3,P1
C52H32N4O13Zn4-0_14-MACE-OMat-D3,C52H32N4O13Zn4-0_14-MACE-OMat-D3,-0.225772,-707.694,MACE-OMat-D3,P1
C52H32N12O17Zn4-0_10-MACE-OMat-D3,C52H32N12O17Zn4-0_10-MACE-OMat-D3,-0.2212,-796.417,MACE-OMat-D3,P1
C52H24N8O17Zn4-3_6-MACE-OMat-D3,C52H24N8O17Zn4-3_6-MACE-OMat-D3,-0.239721,-736.379,MACE-OMat-D3,P1
C52H28N12O17Zn4-1_6-MACE-OMat-D3,C52H28N12O17Zn4-1_6-MACE-OMat-D3,-0.217744,-782.167,MACE-OMat-D3,P1
C52H24N8O17Zn4-2_12-MACE-OMat-D3,C52H24N8O17Zn4-2_12-MACE-OMat-D3,-0.270674,-739.629,MACE-OMat-D3,P1
C52H24N16O13Zn4-3_8-MACE-OMat-D3,C52H24N16O13Zn4-3_8-MACE-OMat-D3,-0.154804,-775.047,MACE-OMat-D3,P1
C48H32N8O13Zn4-0_9-MACE-OMat-D3,C48H32N8O13Zn4-0_9-MACE-OMat-D3,-0.259537,-707.839,MACE-OMat-D3,P1
C48H30N12O13Zn4-3_6-MACE-OMat-D3,C48H30N12O13Zn4-3_6-MACE-OMat-D3,-0.220321,-731.053,MACE-OMat-D3,P1
C48H28N20O5Zn4-2-MACE-OMat-D3,C48H28N20O5Zn4-2-MACE-OMat-D3,0.043666,-723.578,MACE-OMat-D3,P1
C48H27N9O13Zn4-1_6-MACE-OMat-D3,C48H27N9O13Zn4-1_6-MACE-OMat-D3,-0.190873,-691.992,MACE-OMat-D3,P1
C48H27N9O13Zn4-1_14-MACE-OMat-D3,C48H27N9O13Zn4-1_14-MACE-OMat-D3,-0.179526,-690.845,MACE-OMat-D3,P1
C48H24N8O13S8Zn4-1_3-MACE-OMat-D3,C48H24N8O13S8Zn4-1_3-MACE-OMat-D3,-0.166158,-705.114,MACE-OMat-D3,P1
C48H24N12O19Zn4-0_11-MACE-OMat-D3,C48H24N12O19Zn4-0_11-MACE-OMat-D3,-0.212868,-740.481,MACE-OMat-D3,P1
C48H24N12O19Zn4-0_2-MACE-OMat-D3,C48H24N12O19Zn4-0_2-MACE-OMat-D3,-0.262241,-745.764,MACE-OMat-D3,P1
C48H20N8O13Zn4-2_8-MACE-OMat-D3,C48H20N8O13Zn4-2_8-MACE-OMat-D3,-0.153121,-655.903,MACE-OMat-D3,P1
C48H18N6O13S6Zn4-3_1-MACE-OMat-D3,C48H18N6O13S6Zn4-3_1-MACE-OMat-D3,-0.199843,-662.243,MACE-OMat-D3,P1
C48H18N12O19Zn4-2_1-MACE-OMat-D3,C48H18N12O19Zn4-2_1-MACE-OMat-D3,-0.282193,-726.744,MACE-OMat-D3,P1
C44H40N20O17Zn4-3_10-MACE-OMat-D3,C44H40N20O17Zn4-3_10-MACE-OMat-D3,-0.355494,-834.123,MACE-OMat-D3,P1
C44H40N20O17Zn4-0_5-MACE-OMat-D3,C44H40N20O17Zn4-0_5-MACE-OMat-D3,-0.364858,-835.294,MACE-OMat-D3,P1
C44H32N8O13Zn4-3_10-MACE-OMat-D3,C44H32N8O13Zn4-3_10-MACE-OMat-D3,-0.253456,-669.408,MACE-OMat-D3,P1
C42H30N12O16Zn4-3_9-MACE-OMat-D3,C42H30N12O16Zn4-3_9-MACE-OMat-D3,-0.32709,-701.172,MACE-OMat-D3,P1
C42H24N6O13Zn4-3_6-MACE-OMat-D3,C42H24N6O13Zn4-3_6-MACE-OMat-D3,-0.258514,-605.788,MACE-OMat-D3,P1
C42H24N6O13Zn4-1_9-MACE-OMat-D3,C42H24N6O13Zn4-1_9-MACE-OMat-D3,-0.258349,-605.773,MACE-OMat-D3,P1
C42H24N6O13S3Zn4-2_16-MACE-OMat-D3,C42H24N6O13S3Zn4-2_16-MACE-OMat-D3,-0.253629,-618.501,MACE-OMat-D3,P1
C40H32N8O21Zn4-0_17-MACE-OMat-D3,C40H32N8O21Zn4-0_17-MACE-OMat-D3,-0.39907,-688.518,MACE-OMat-D3,P1
C40H24N16O21Zn4-2_4-MACE-OMat-D3,C40H24N16O21Zn4-2_4-MACE-OMat-D3,-0.272895,-716.076,MACE-OMat-D3,P1
C32H14N2O11Zn4-0_6-MACE-OMat-D3,C32H14N2O11Zn4-0_6-MACE-OMat-D3,-0.254394,-431.148,MACE-OMat-D3,P1
C30H18O22Zn4-2_9-MACE-OMat-D3,C30H18O22Zn4-2_9-MACE-OMat-D3,-0.598253,-491.718,MACE-OMat-D3,P1
C24H24N8O17Zn4-0_3-MACE-OMat-D3,C24H24N8O17Zn4-0_3-MACE-OMat-D3,-0.560937,-496.95,MACE-OMat-D3,P1
C21H18O13Zn4-1_3-MACE-OMat-D3,C21H18O13Zn4-1_3-MACE-OMat-D3,-0.524201,-349.518,MACE-OMat-D3,P1
C21H18O13Zn4-0_15-MACE-OMat-D3,C21H18O13Zn4-0_15-MACE-OMat-D3,-0.530266,-349.857,MACE-OMat-D3,P1
C18H12O19Zn4-0_9-MACE-OMat-D3,C18H12O19Zn4-0_9-MACE-OMat-D3,-0.748516,-342.476,MACE-OMat-D3,P1
C18H10N2O9S4Zn4-0_3-MACE-OMat-D3,C18H10N2O9S4Zn4-0_3-MACE-OMat-D3,-0.151082,-287.141,MACE-OMat-D3,P1
C21H18O13Zn4-1_8-r2SCAN-D4,C21H18O13Zn4-1_8-r2SCAN-D4,-0.547577,-414.983,r2SCAN-D4,P1
C56H24N4O21Zn4-2_3-MACE-OMat-D3,C56H24N4O21Zn4-2_3-MACE-OMat-D3,-0.320694,-769.357,MACE-OMat-D3,P1
C56H24N16O13S8Zn4-3_5-MACE-OMat-D3,C56H24N16O13S8Zn4-3_5-MACE-OMat-D3,-0.0802362,-837.69,MACE-OMat-D3,P1
C52H20N8O13Zn4-2_5-MACE-OMat-D3,C52H20N8O13Zn4-2_5-MACE-OMat-D3,-0.14899,-692.893,MACE-OMat-D3,P1
C50H34N6O13Zn4-2_8-MACE-OMat-D3,C50H34N6O13Zn4-2_8-MACE-OMat-D3,-0.205341,-710.747,MACE-OMat-D3,P1
C50H34N6O13Zn4-1_2-MACE-OMat-D3,C50H34N6O13Zn4-1_2-MACE-OMat-D3,-0.232372,-713.639,MACE-OMat-D3,P1
C48H42N12O13Zn4-0_7-MACE-OMat-D3,C48H42N12O13Zn4-0_7-MACE-OMat-D3,-0.27186,-778.755,MACE-OMat-D3,P1
C48H40N8O17Zn4-0_6-MACE-OMat-D3,C48H40N8O17Zn4-0_6-MACE-OMat-D3,-0.288705,-760.108,MACE-OMat-D3,P1
C48H24N16O13S8Zn4-3_4-MACE-OMat-D3,C48H24N16O13S8Zn4-3_4-MACE-OMat-D3,-0.151393,-771.532,MACE-OMat-D3,P1
C44H20N8O13Zn4-1-MACE-OMat-D3,C44H20N8O13Zn4-1-MACE-OMat-D3,-0.199358,-622.627,MACE-OMat-D3,P1
C36H24N6O13Zn4-0_4-MACE-OMat-D3,C36H24N6O13Zn4-0_4-MACE-OMat-D3,-0.300143,-552.524,MACE-OMat-D3,P1
C36H20N4O17S8Zn4-0-MACE-OMat-D3,C36H20N4O17S8Zn4-0-MACE-OMat-D3,-0.246492,-572.709,MACE-OMat-D3,P1
C36H18O16Zn4-1_9-MACE-OMat-D3,C36H18O16Zn4-1_9-MACE-OMat-D3,-0.377087,-500.831,MACE-OMat-D3,P1
C36H18N6O13Zn4-2_2-MACE-OMat-D3,C36H18N6O13Zn4-2_2-MACE-OMat-D3,-0.282744,-529.921,MACE-OMat-D3,P1
C36H18N12O10S6Zn4-0_12-MACE-OMat-D3,C36H18N12O10S6Zn4-0_12-MACE-OMat-D3,-0.0411967,-571.689,MACE-OMat-D3,P1
C36H12N8O13Zn4-0_5-r2SCAN-D4,C36H12N8O13Zn4-0_5-r2SCAN-D4,-0.116139,-595.519,r2SCAN-D4,P1
C30H18O19Zn4-2_14-r2SCAN-D4,C30H18O19Zn4-2_14-r2SCAN-D4,-0.561488,-549.263,r2SCAN-D4,P1
C18H12O19Zn4-1_10-r2SCAN-D4,C18H12O19Zn4-1_10-r2SCAN-D4,-0.758621,-408.658,r2SCAN-D4,P1
C48H24N12O21Zn4-0_11-MACE-OMat-D3,C48H24N12O21Zn4-0_11-MACE-OMat-D3,-0.216825,-751.235,MACE-OMat-D3,P1
C44H28N16O13Zn4-1_15-MACE-OMat-D3,C44H28N16O13Zn4-1_15-MACE-OMat-D3,-0.23876,-722.661,MACE-OMat-D3,P1
C44H28N16O21Zn4-0_16-MACE-OMat-D3,C44H28N16O21Zn4-0_16-MACE-OMat-D3,-0.251492,-765.594,MACE-OMat-D3,P1
C44H24N8O17Zn4-1_13-MACE-OMat-D3,C44H24N8O17Zn4-1_13-MACE-OMat-D3,-0.304125,-667.151,MACE-OMat-D3,P1
C27H15N3O13S6Zn4-2-r2SCAN-D4,C27H15N3O13S6Zn4-2-r2SCAN-D4,-0.319576,-532.019,r2SCAN-D4,P1
C36H18O16Zn4-1_14-r2SCAN-D4,C36H18O16Zn4-1_14-r2SCAN-D4,-0.472267,-586.985,r2SCAN-D4,P1
C48H30N6O13Zn4-0_13-r2SCAN-D4,C48H30N6O13Zn4-0_13-r2SCAN-D4,-0.220032,-773.391,r2SCAN-D4,P1
C48H28N4O13Zn4-2_2-r2SCAN-D4,C48H28N4O13Zn4-2_2-r2SCAN-D4,-0.229461,-748.21,r2SCAN-D4,P1
C48H28N4O13Zn4-0_6-r2SCAN-D4,C48H28N4O13Zn4-0_6-r2SCAN-D4,-0.239108,-749.146,r2SCAN-D4,P1
C48H27N9O13Zn4-2_14-r2SCAN-D4,C48H27N9O13Zn4-2_14-r2SCAN-D4,-0.194213,-787.866,r2SCAN-D4,P1
C20H18Mg4N2O2S2-8-r2SCAN-D4,C20H18Mg4N2O2S2-8-r2SCAN-D4,0.0776828,-321.832,r2SCAN-D4,P1
C44H32N8O13Zn4-0_14-r2SCAN-D4,Zn4H32C44N8O13,-0.230619,-759.609,r2SCAN-D4,P1
C44H24N8O17Zn4-1_12-r2SCAN-D4,Zn4H24C44N8O17,-0.239008,-755.128,r2SCAN-D4,P1
C42H24N6O25Zn4-1_7-r2SCAN-D4,Zn4H24C42N6O25,-0.446176,-785.24,r2SCAN-D4,P1
C42H24N6O13Zn4-1_3-r2SCAN-D4,Zn4H24C42N6O13,-0.261602,-693.607,r2SCAN-D4,P1
C40H24N16O13Zn4-1-r2SCAN-D4,Zn4H24C40N16O13,-0.161602,-757.477,r2SCAN-D4,P1
C36H30N12O10Zn4-1_8-r2SCAN-D4,Zn2H15C18N6O5,-0.175691,-684.571,r2SCAN-D4,P1
C24H12N4O17Zn4-1_9-r2SCAN-D4,Zn4H12C24N4O17,-0.426607,-479.539,r2SCAN-D4,P1
C44H24O13Zn4-0_3-r2SCAN-D4,Zn4H24C44O13,-0.29303,-660.359,r2SCAN-D4,P1
C40H20N8O13Zn4-1_15-r2SCAN-D4,Zn4H20C40N8O13,-0.129416,-665.765,r2SCAN-D4,P1
C27H27N9O13Zn4-2_10-r2SCAN-D4,Zn4H27C27N9O13,-0.405661,-590.346,r2SCAN-D4,P1
C56H16N12O13Zn4-2_8-r2SCAN-D4,Zn4H16C56N12O13,-0.0545638,-843.325,r2SCAN-D4,P1
C48H27N9O13Zn4-1_4-r2SCAN-D4,Zn4H27C48N9O13,-0.111699,-779.532,r2SCAN-D4,P1
C64H24N16O13Zn4-2_12-r2SCAN-D4,Zn4H24C64N16O13,-0.0445258,-987.598,r2SCAN-D4,P1
C64H24N16O13Zn4-3_8-r2SCAN-D4,Zn4H24C64N16O13,-0.0314808,-986.019,r2SCAN-D4,P1
C60H32N8O17Zn4-2_5-r2SCAN-D4,Zn4H32C60N8O17,-0.100419,-932.023,r2SCAN-D4,P1
C60H20N12O13Zn4-0_5-r2SCAN-D4,Zn4H20C60N12O13,-0.0409292,-896.171,r2SCAN-D4,P1
C56H40N4O13Zn4-0_13-r2SCAN-D4,Zn4H40C56N4O13,-0.237662,-875.378,r2SCAN-D4,P1
C56H36N12O13Zn4-3_3-r2SCAN-D4,Zn4H36C56N12O13,-0.12303,-921.839,r2SCAN-D4,P1
C56H24N4O21Zn4-1_2-r2SCAN-D4,Zn4H24C56N4O21,-0.278382,-869.172,r2SCAN-D4,P1
C56H32N8O21Zn4-2_8-r2SCAN-D4,Zn4H32C56N8O21,-0.196069,-926.813,r2SCAN-D4,P1
C54H42N6O13Zn4-1_4-r2SCAN-D4,Zn4H42C54N6O13,-0.160385,-871.839,r2SCAN-D4,P1
C54H30N6O19Zn4-0_5-r2SCAN-D4,Zn4H30C54N6O19,-0.238383,-873.134,r2SCAN-D4,P1
C52H44N8O17Zn4-0_13-r2SCAN-D4,Zn4H44C52N8O17,-0.225989,-909.468,r2SCAN-D4,P1
C52H36N12O13Zn4-3_3-r2SCAN-D4,Zn4H36C52N12O13,-0.208169,-891.24,r2SCAN-D4,P1
C52H32N4O17Zn4-1_15-r2SCAN-D4,Zn4H32C52N4O17,-0.273518,-832.945,r2SCAN-D4,P1
C52H32N4O13Zn4-3_10-r2SCAN-D4,Zn4H32C52N4O13,-0.214259,-802.345,r2SCAN-D4,P1
C52H32N4O17Zn4-0_12-r2SCAN-D4,Zn4H32C52N4O17,-0.285821,-834.286,r2SCAN-D4,P1
C52H28N8O13Zn4-2_15-r2SCAN-D4,Zn4H28C52N8O13,-0.161064,-819.536,r2SCAN-D4,P1
C44H36N16O13Zn4-2_7-r2SCAN-D4,Zn4H36C44N16O13,-0.226609,-848.96,r2SCAN-D4,P1
C44H32N32O13Zn4-0_17-r2SCAN-D4,Zn4H32C44N32O13,-0.0737849,-965.166,r2SCAN-D4,P1
C42H30N12O16Zn4-2_18-r2SCAN-D4,Zn2H15C21(N3O4)2,-0.296636,-794.286,r2SCAN-D4,P1
C42H36N18O10Zn4-3_4-r2SCAN-D4,Zn2H18C21N9O5,-0.15309,-820.998,r2SCAN-D4,P1
C42H36N18O10Zn4-1_2-r2SCAN-D4,Zn2H18C21N9O5,-0.13773,-819.308,r2SCAN-D4,P1
C40H32N8O21Zn4-1-r2SCAN-D4,Zn4H32C40N8O21,-0.374812,-782.171,r2SCAN-D4,P1
C50H34N6O13Zn4-0_16-r2SCAN-D4,Zn4H34C50N6O13,-0.271857,-814.119,r2SCAN-D4,P1
C48H42N12O13Zn4-2_2-r2SCAN-D4,Zn4H42C48N12O13,-0.236116,-875.656,r2SCAN-D4,P1
C48H36N8O13Zn4-2_2-r2SCAN-D4,Zn4H36C48N8O13,-0.202145,-812.246,r2SCAN-D4,P1
C48H36N12O13S4Zn4-1_9-r2SCAN-D4,Zn4H36C48S4N12O13,-0.210323,-883.948,r2SCAN-D4,P1
C48H28N12O21Zn4-3_11-r2SCAN-D4,Zn4H28C48(N4O7)3,-0.244419,-873.348,r2SCAN-D4,P1
C48H28N12O21Zn4-1_2-r2SCAN-D4,Zn4H28C48(N4O7)3,-0.272921,-876.569,r2SCAN-D4,P1
C48H28N12O17Zn4-1_14-r2SCAN-D4,Zn4H28C48N12O17,-0.144496,-838.195,r2SCAN-D4,P1
C48H24N6O13S9Zn4-1_12-r2SCAN-D4,Zn4H24C48S9N6O13,-0.0880891,-812.765,r2SCAN-D4,P1
C48H24N16O13S8Zn4-1_11-r2SCAN-D4,Zn4H24C48S8N16O13,-0.0955129,-897.777,r2SCAN-D4,P1
C48H24N16O13S8Zn4-0_4-r2SCAN-D4,Zn4H24C48S8N16O13,-0.0523832,-892.904,r2SCAN-D4,P1
C48H24N12O21Zn4-0-r2SCAN-D4,Zn4H24C48(N4O7)3,-0.222449,-856.148,r2SCAN-D4,P1
C48H24N12O19Zn4-3_1-r2SCAN-D4,Zn4H24C48N12O19,-0.23601,-845.512,r2SCAN-D4,P1
C48H24N12O19Zn4-0_14-r2SCAN-D4,Zn4H24C48N12O19,-0.229006,-844.763,r2SCAN-D4,P1
C40H20N8O13Zn4-1_13-r2SCAN-D4,Zn4H20C40N8O13,-0.227025,-674.062,r2SCAN-D4,P1
C60H32N8O9S4Zn4-2_1-r2SCAN-D4,Zn4H32C60S4N8O9,-0.0136165,-907.421,r2SCAN-D4,P1
C60H30N6O25Zn4-0_8-r2SCAN-D4,Zn4H30C60N6O25,-0.248445,-972.28,r2SCAN-D4,P1
C60H24N4O13Zn4-3_16-r2SCAN-D4,Zn4H24C60N4O13,-0.118987,-844.822,r2SCAN-D4,P1
C60H30N12O19Zn4-2_3-r2SCAN-D4,Zn4H30C60N12O19,-0.137974,-978.452,r2SCAN-D4,P1
C66H36N6O13Zn4-2_1-MACE-OMat-D3,C66H36N6O13Zn4-2_1-MACE-OMat-D3,-0.17869,-864.713,MACE-OMat-D3,P1
C64H24N16O13Zn4-3_10-MACE-OMat-D3,C64H24N16O13Zn4-3_10-MACE-OMat-D3,-0.0835169,-878.614,MACE-OMat-D3,P1
C64H20N16O13Zn4-1_4-MACE-OMat-D3,C64H20N16O13Zn4-1_4-MACE-OMat-D3,-0.0729352,-864.067,MACE-OMat-D3,P1
C60H30N6O25Zn4-0_8-MACE-OMat-D3,C60H30N6O25Zn4-0_8-MACE-OMat-D3,-0.304316,-865.164,MACE-OMat-D3,P1
C60H24N12O17Zn4-3-MACE-OMat-D3,C60H24N12O17Zn4-3-MACE-OMat-D3,-0.140214,-834.549,MACE-OMat-D3,P1
C60H20N12O13Zn4-1_7-MACE-OMat-D3,C60H20N12O13Zn4-1_7-MACE-OMat-D3,-0.0860638,-794.758,MACE-OMat-D3,P1
C60H20N12O13Zn4-0-MACE-OMat-D3,C60H20N12O13Zn4-0-MACE-OMat-D3,-0.0221365,-787.79,MACE-OMat-D3,P1
C60H18N12O19Zn4-2-MACE-OMat-D3,C60H18N12O19Zn4-2-MACE-OMat-D3,-0.211551,-832.483,MACE-OMat-D3,P1
C60H18N12O19Zn4-1-MACE-OMat-D3,C60H18N12O19Zn4-1-MACE-OMat-D3,-0.20357,-831.581,MACE-OMat-D3,P1
C56H8N40O13Zn4-3_5-MACE-OMat-D3,C56H8N40O13Zn4-3_5-MACE-OMat-D3,0.103259,-930.828,MACE-OMat-D3,P1
C56H8N40O13Zn4-0_3-MACE-OMat-D3,C56H8N40O13Zn4-0_3-MACE-OMat-D3,0.0969659,-931.589,MACE-OMat-D3,P1
C56H40N4O13Zn4-3_12-MACE-OMat-D3,C56H40N4O13Zn4-3_12-MACE-OMat-D3,-0.216076,-771.997,MACE-OMat-D3,P1
C56H36N12O13Zn4-3_18-MACE-OMat-D3,C56H36N12O13Zn4-3_18-MACE-OMat-D3,-0.20608,-825.434,MACE-OMat-D3,P1
C56H16N12O13Zn4-0_8-MACE-OMat-D3,C56H16N12O13Zn4-0_8-MACE-OMat-D3,-0.0947854,-745.196,MACE-OMat-D3,P1
C54H42N12O13Zn4-1_10-MACE-OMat-D3,C54H42N12O13Zn4-1_10-MACE-OMat-D3,-0.149962,-820.317,MACE-OMat-D3,P1
C54H30N6O19Zn4-1_7-MACE-OMat-D3,C54H30N6O19Zn4-1_7-MACE-OMat-D3,-0.268003,-772.552,MACE-OMat-D3,P1
C54H36N12O10S3Zn4-0_3-MACE-OMat-D3,C54H36N12O10S3Zn4-0_3-MACE-OMat-D3,-0.119378,-793.857,MACE-OMat-D3,P1
C54H18N12O19Zn4-0_3-MACE-OMat-D3,C54H18N12O19Zn4-0_3-MACE-OMat-D3,-0.216572,-776.583,MACE-OMat-D3,P1
C54H18N12O13S6Zn4-1_11-MACE-OMat-D3,C54H18N12O13S6Zn4-1_11-MACE-OMat-D3,-0.100157,-759.211,MACE-OMat-D3,P1
C52H32N4O17Zn4-3_5-MACE-OMat-D3,C52H32N4O17Zn4-3_5-MACE-OMat-D3,-0.320792,-738.746,MACE-OMat-D3,P1
C48H40N4O19Zn4-1-MACE-OMat-D3,C48H40N4O19Zn4-1-MACE-OMat-D3,-0.374739,-745.943,MACE-OMat-D3,P1
C48H36N6O13Zn4-3_9-MACE-OMat-D3,C48H36N6O13Zn4-3_9-MACE-OMat-D3,-0.258415,-704.524,MACE-OMat-D3,P1
C48H36N6O13Zn4-2-MACE-OMat-D3,C48H36N6O13Zn4-2-MACE-OMat-D3,-0.268987,-705.655,MACE-OMat-D3,P1
C48H36N12O13S4Zn4-1-MACE-OMat-D3,C48H36N12O13S4Zn4-1-MACE-OMat-D3,-0.28078,-776.307,MACE-OMat-D3,P1
C48H32N8O17Zn4-0_3-MACE-OMat-D3,C48H32N8O17Zn4-0_3-MACE-OMat-D3,-0.241688,-726.724,MACE-OMat-D3,P1
C48H30N6O13Zn4-3_8-MACE-OMat-D3,C48H30N6O13Zn4-3_8-MACE-OMat-D3,-0.25885,-683.555,MACE-OMat-D3,P1
C48H30N12O13Zn4-2_14-MACE-OMat-D3,C48H30N12O13Zn4-2_14-MACE-OMat-D3,-0.237812,-732.924,MACE-OMat-D3,P1
C48H28N4O13Zn4-2_10-MACE-OMat-D3,C48H28N4O13Zn4-2_10-MACE-OMat-D3,-0.241741,-657.683,MACE-OMat-D3,P1
C48H28N4O13Zn4-1-MACE-OMat-D3,C48H28N4O13Zn4-1-MACE-OMat-D3,-0.251915,-658.67,MACE-OMat-D3,P1
C48H28N12O21Zn4-1_12-MACE-OMat-D3,C48H28N12O21Zn4-1_12-MACE-OMat-D3,-0.341883,-779.209,MACE-OMat-D3,P1
C48H27N9O13Zn4-1_13-MACE-OMat-D3,C48H27N9O13Zn4-1_13-MACE-OMat-D3,-0.217121,-694.643,MACE-OMat-D3,P1
C48H24O21Zn4-0_5-MACE-OMat-D3,C48H24O21Zn4-0_5-MACE-OMat-D3,-0.410237,-667.259,MACE-OMat-D3,P1
C48H18N12O19Zn4-2_12-MACE-OMat-D3,C48H18N12O19Zn4-2_12-MACE-OMat-D3,-0.22737,-721.206,MACE-OMat-D3,P1
C48H18N12O19Zn4-0_6-MACE-OMat-D3,C48H18N12O19Zn4-0_6-MACE-OMat-D3,-0.28546,-727.074,MACE-OMat-D3,P1
C48H16N16O17Zn4-0_11-MACE-OMat-D3,C48H16N16O17Zn4-0_11-MACE-OMat-D3,-0.162717,-731.671,MACE-OMat-D3,P1
C46H30N8O15Zn4-0_7-MACE-OMat-D3,C46H30N8O15Zn4-0_7-MACE-OMat-D3,-0.238637,-690.186,MACE-OMat-D3,P1
C44H40N20O17Zn4-3_1-MACE-OMat-D3,C44H40N20O17Zn4-3_1-MACE-OMat-D3,-0.34671,-833.025,MACE-OMat-D3,P1
C44H40N20O17Zn4-0_13-MACE-OMat-D3,C44H40N20O17Zn4-0_13-MACE-OMat-D3,-0.366435,-835.491,MACE-OMat-D3,P1
C44H36N16O13Zn4-0_9-MACE-OMat-D3,C44H36N16O13Zn4-0_9-MACE-OMat-D3,-0.278036,-754.959,MACE-OMat-D3,P1
C44H32N32O13Zn4-1_14-MACE-OMat-D3,C44H32N32O13Zn4-1_14-MACE-OMat-D3,-0.199673,-869.039,MACE-OMat-D3,P1
C42H24N6O13Zn4-2_1-MACE-OMat-D3,C42H24N6O13Zn4-2_1-MACE-OMat-D3,-0.258149,-605.756,MACE-OMat-D3,P1
C40H36N8O13Zn4-5_5-MACE-OMat-D3,C40H36N8O13Zn4-5_5-MACE-OMat-D3,-0.285884,-648.879,MACE-OMat-D3,P1
C40H24O29Zn4-3_13-MACE-OMat-D3,C40H24O29Zn4-3_13-MACE-OMat-D3,-0.522631,-644.189,MACE-OMat-D3,P1
C40H24N8O17Zn4-3-MACE-OMat-D3,C40H24N8O17Zn4-3-MACE-OMat-D3,-0.340514,-632.541,MACE-OMat-D3,P1
C40H20N8O17Zn4-3_4-MACE-OMat-D3,C40H20N8O17Zn4-3_4-MACE-OMat-D3,-0.247632,-609.937,MACE-OMat-D3,P1
C40H20N8O13Zn4-2_14-MACE-OMat-D3,C40H20N8O13Zn4-2_14-MACE-OMat-D3,-0.18149,-583.532,MACE-OMat-D3,P1
C40H20N4O17Zn4-0_8-MACE-OMat-D3,C40H20N4O17Zn4-0_8-MACE-OMat-D3,-0.315939,-581.374,MACE-OMat-D3,P1
C38H28N4O13Zn4-1_1-MACE-OMat-D3,C38H28N4O13Zn4-1_1-MACE-OMat-D3,-0.315058,-569.697,MACE-OMat-D3,P1
